,id,conversation_id,created_at,date,timezone,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,source_account,source_party
10,1390305016808828929,1383386834055532546,1620309521000.0,2021-05-06 14:58:41,0,"@PDominke @AfDimBundestag Pauschale Verunglimpfung ist ein beliebtes Hobby, also kein Grund zur Sorge. Es gab zu allen Zeiten Gruppen, auf die man eingehackt hat im Gefühl der trauten Gemeinsamkeit der rechthaberischen Mehrheit. Ihnen fiel ja auch nichts Anderes zum Thema ein.",de,[],[],96738822.0,96738822,hellics,Helge K.,4.0,14,https://twitter.com/hellics/status/1390305016808828929,[],[],0.0,,False,0.0,0.0,0.0,,@AfDimBundestag,,,,,,,"[{'screen_name': 'PDominke', 'name': 'Peter Dominke', 'id': '1285250096368672773'}, {'screen_name': 'AfDimBundestag', 'name': 'AfD-Fraktion im Deutschen Bundestag 🇩🇪', 'id': '910913583168573440'}]",,,,,AfDimBundestag,AFD
11,1398151808154013697,1397841998544084995,1622180342000.0,2021-05-28 06:39:02,0,@LucScho @HHumorlos @Li_St_ Ach muss diese Eigenwahrnehmungsblase schön sein. Hat @jensspahn eigentlich schon die Liste der Spender vorgelegt? Wer hat eigentlich noch alles an Maskendeals verdient? Welchen Konzern fördert @peteraltmaier heute trotz Infektionsgeschehen? Was hat @andreasscheuer geleistet?,de,[],[],8240462.0,8240462,yopiti,yopiti,5.0,6,https://twitter.com/yopiti/status/1398151808154013697,[],[],0.0,,False,5.0,0.0,0.0,,@andreasscheuer,,,,,,,"[{'screen_name': 'LucScho', 'name': 'Lucas Schopphoven 🇩🇪🇪🇺🇺🇦', 'id': '127898925'}, {'screen_name': 'HHumorlos', 'name': 'Hanna Herbst', 'id': '2340116574'}, {'screen_name': 'Li_St_', 'name': 'Lisa Stein', 'id': '806244426095988736'}]",,,,,andreasscheuer,CDU_CSU
12,1435580015090061320,1435563162305277955,1631103922000.0,2021-09-08 13:25:22,0,@StBrandner Die besten dummköpfe,de,[],[],1.3258670346772275e+18,1325867034677227525,DerKmpfer4,Der Kämpfer,3.0,13,https://twitter.com/DerKmpfer4/status/1435580015090061320,[],[],0.0,,False,2.0,0.0,0.0,,@StBrandner,,,,,,,"[{'screen_name': 'StBrandner', 'name': '🇩🇪 Stephan Brandner 🇩🇪', 'id': '713361366858481664'}]",,,,,StBrandner,AFD
13,1425039526565658624,1424669258286522369,1628590873000.0,2021-08-10 11:21:13,0,@c_lindner Und was erreicht man mit einem Embargo? Das der kleine Mann in Belarus seinen Job verliert und man hofft dadurch das er dann auf die Straße geht? Also heißt es wir entziehen den Menschen die Lebensgrundlage und hoffe auf dem Umsturz? Embargos bringen nichts außer leid.,de,[],[],1.2581905900696084e+18,1258190590069608449,Levomat1,Levomat,2.0,11,https://twitter.com/Levomat1/status/1425039526565658624,[],[],0.0,,False,0.0,0.0,0.0,,@c_lindner,,,,,,,"[{'screen_name': 'c_lindner', 'name': 'Christian Lindner', 'id': '122104353'}]",,,,,c_lindner,FDP
14,1447496797295976450,1447476969696894977,1633945104000.0,2021-10-11 10:38:24,0,"@nureinleser10 @M_van_Laack @Matthias_Kamann @Joerg_Meuthen Will die AfD irgendwann mal regieren oder wozu ist sie da? Sie oder andere sagen doch, dass es eine schwarz-gelb-blaue Mehrheit gibt, wieso werden dann keine Angebote gemacht?  Wieso muss sich die CDU ausgerechnet an der AfD orientieren? Gibt doch auch FDP, Freie Wähler, CSU",de,[],[],1.441126939616428e+18,1441126939616428039,n_werth_,Nico Werth,1.0,10,https://twitter.com/n_werth_/status/1447496797295976450,[],[],0.0,,False,0.0,0.0,0.0,,@Joerg_Meuthen,,,,,,,"[{'screen_name': 'nureinleser10', 'name': 'AntiKommunist', 'id': '1427339900437811204'}, {'screen_name': 'M_van_Laack', 'name': 'Michael van Laack', 'id': '898102262865825792'}, {'screen_name': 'Matthias_Kamann', 'name': 'Matthias Kamann', 'id': '2665410145'}, {'screen_name': 'Joerg_Meuthen', 'name': 'Prof. Dr. Jörg Meuthen', 'id': '710201540116652033'}]",,,,,Joerg_Meuthen,AFD
15,1345337052557156353,1345098724842893313,1609588323000.0,2021-01-02 11:52:03,0,@rRockxter @europeika @CDU Was hat denn die CDU mit dem Christentum zu tun? 🤔  https://t.co/ioFmt1Zny6,de,[],[],9.410882533898199e+17,941088253389819910,123JulianN321,@123JulianN321@digitalcourage.social,6.0,11,https://twitter.com/123JulianN321/status/1345337052557156353,['https://twitter.com/tagesschau/status/1345307614347931650?s=19'],[],0.0,,False,0.0,0.0,0.0,https://twitter.com/tagesschau/status/1345307614347931650?s=19,@CDU,,,,,,,"[{'screen_name': 'rRockxter', 'name': 'the electric ⚡️ rRockxter', 'id': '68173370'}, {'screen_name': 'europeika', 'name': 'Claudia Zentgraf', 'id': '2157093158'}, {'screen_name': 'CDU', 'name': 'CDU Deutschlands', 'id': '20429858'}]",,,,,CDU,CDU_CSU
16,1402269164614701060,1402266280988643337,1623161996000.0,2021-06-08 15:19:56,0,"@DaniLudwigMdB Und die Heuchelei geht weiter. Macht doch das Kippen 30€ kosten oder verbietet Sie ganz, aber das macht ihr nicht gibt ja Steuergeld und Parteispenden. Aber komische Vergleiche mit Brokkoli aufstellen das kannste.",de,[],[],18349503.0,18349503,GeneralGanja,HansDampf,2.0,15,https://twitter.com/GeneralGanja/status/1402269164614701060,[],[],0.0,,False,1.0,0.0,0.0,,@DaniLudwigMdB,,,,,,,"[{'screen_name': 'DaniLudwigMdB', 'name': 'Daniela Ludwig', 'id': '1019846605044936705'}]",,,,,DaniLudwigMdB,CDU_CSU
17,1436050553218416640,1436049041129943043,1631216107000.0,2021-09-09 20:35:07,0,"@sarfeld @ArminLaschet Solange es keine Distanzierung von #Maassen gibt, distanziert sich #Laschet|s auch nicht von den Inhalten der #AfD...  Die Distanzierung ist reines Konkurenzdenken...   #NazisRaus #LaschetRuecktritt #CDUrausausderRegierung",de,"['maassen', 'laschet', 'afd', 'nazisraus', 'laschetruecktritt', 'cdurausausderregierung']",[],9.75968739236696e+17,975968739236696064,TGewidder,TwidderGewidder aka @eskalator@troet.cafe,4.0,20,https://twitter.com/TGewidder/status/1436050553218416640,[],[],0.0,,False,4.0,1.0,1.0,,@ArminLaschet,,,,,,,"[{'screen_name': 'sarfeld', 'name': '🇺🇦 🇪🇺🇩🇪🇺🇳🏳️\u200d🌈 Frank Sarfeld', 'id': '41325542'}, {'screen_name': 'ArminLaschet', 'name': 'Armin Laschet', 'id': '835541664'}]",,,,,ArminLaschet,CDU_CSU
18,1454724701847228422,1454540296495247365,1635668371000.0,2021-10-31 08:19:31,0,@CMDRArchadder @chindogu_io @MathiasPriebe @Die_Gruenen @ABaerbock @fdp @c_lindner @spdde @OlafScholz Bedeutet?,de,[],[],1.4091968217973883e+18,1409196821797388295,Stefs1973,Stefan 🇩🇪+🇷🇺+🇺🇸(45)+🇭🇺+ 🇧🇷,7.0,8,https://twitter.com/Stefs1973/status/1454724701847228422,[],[],0.0,,False,1.0,3.0,0.0,,@spdde,,,,,,,"[{'screen_name': 'MathiasPriebe', 'name': 'Mathias Priebe', 'id': '62458253'}, {'screen_name': 'Die_Gruenen', 'name': 'BÜNDNIS 90/DIE GRÜNEN', 'id': '14553288'}, {'screen_name': 'ABaerbock', 'name': 'Außenministerin Annalena Baerbock', 'id': '1469264387512979461'}, {'screen_name': 'fdp', 'name': 'FDP', 'id': '39475170'}, {'screen_name': 'c_lindner', 'name': 'Christian Lindner', 'id': '122104353'}, {'screen_name': 'spdde', 'name': 'SPD Parteivorstand 🇪🇺', 'id': '26458162'}, {'screen_name': 'OlafScholz', 'name': 'Olaf Scholz', 'id': '38150247'}]",,,,,spdde,SPD
19,1412613683004461058,1412480921555570688,1625628321000.0,2021-07-07 04:25:21,0,@Karl_Lauterbach Welche Mutation war das?,de,[],[],1.222129023003906e+18,1222129023003906048,GerhardMall1,Gerhard Mall,3.0,4,https://twitter.com/GerhardMall1/status/1412613683004461058,[],[],0.0,,False,0.0,0.0,0.0,,@Karl_Lauterbach,,,,,,,"[{'screen_name': 'Karl_Lauterbach', 'name': 'Prof. Karl Lauterbach', 'id': '3292982985'}]",,,,,Karl_Lauterbach,SPD
20,1447576229176123392,1447576229176123392,1633964042000.0,2021-10-11 15:54:02,0,"#Legalisierung von Hanf bedeutet eine neue Ehrlichkeit in der Drogenpolitik! @OlafScholz , @Larsklingbeil , @EskenSaskia , @KuehniKev , @c_lindner , @ABaerbock , @Wissing",de,['legalisierung'],[],9.477686433366671e+17,947768643336667136,WavetwiReinhard,reinhard lehmann @lehma@rheinneckar.sozial,1.0,15,https://twitter.com/WavetwiReinhard/status/1447576229176123392,[],[],0.0,,False,0.0,0.0,0.0,,@OlafScholz,,,,,,,[],,,,,OlafScholz,SPD
21,1458744294542618626,1458732912862498817,1636626716000.0,2021-11-11 10:31:56,0,"@derspiegel Scholz versagt irgendwie, @Karl_Lauterbach, tun Sie etwas.",de,[],[],1.2382155339186545e+18,1238215533918654471,1worldvs1virus,Herbert,4.0,10,https://twitter.com/1worldvs1virus/status/1458744294542618626,[],[],0.0,,False,4.0,0.0,0.0,,@Karl_Lauterbach,,,,,,,"[{'screen_name': 'derspiegel', 'name': 'DER SPIEGEL', 'id': '2834511'}]",,,,,Karl_Lauterbach,SPD
22,1382766358790868994,1382667523452243970,1618512165000.0,2021-04-15 19:42:45,0,@Karl_Lauterbach Ach na endlich!! Da kann ich doch mal wieder etwas von ihnen retweeten. 🙂👍🙄,de,[],[],9.731401916103188e+17,973140191610318848,CarlosKreidel,Carlos Kreidel,4.0,19,https://twitter.com/CarlosKreidel/status/1382766358790868994,[],[],0.0,,False,4.0,0.0,0.0,,@Karl_Lauterbach,,,,,,,"[{'screen_name': 'Karl_Lauterbach', 'name': 'Prof. Karl Lauterbach', 'id': '3292982985'}]",,,,,Karl_Lauterbach,SPD
23,1442852713792950281,1442767564212510724,1632837868000.0,2021-09-28 15:04:28,0,@conny_asf @realjonaswd @frautaufenbach @darlyn1108 @CDU Welche drei Gesetze denn zum Beispiel?,de,[],[],4742325987.0,4742325987,Ben3Dover,GeistDerStetsVerneint,2.0,15,https://twitter.com/Ben3Dover/status/1442852713792950281,[],[],0.0,,False,0.0,1.0,0.0,,@CDU,,,,,,,"[{'screen_name': 'conny_asf', 'name': 'Cornelia Östreich', 'id': '2862964321'}, {'screen_name': 'realjonaswd', 'name': 'Jonas', 'id': '1638083226'}, {'screen_name': 'frautaufenbach', 'name': 'Mirjam Taufenbach', 'id': '1317518045187887110'}, {'screen_name': 'darlyn1108', 'name': 'darlynbuchwitz 🇺🇦', 'id': '780266120'}, {'screen_name': 'CDU', 'name': 'CDU Deutschlands', 'id': '20429858'}]",,,,,CDU,CDU_CSU
24,1362792259469664261,1362746204761776134,1613749968000.0,2021-02-19 15:52:48,0,@BerndPfeiffer3 @CDU @CDA_Bund @RadtkeMdEP Die #CDA war und ist eine Partei in der Partei und hat so maßgeblich zur Sozialdemokratisierung der #CDU beigetragen.,de,"['cda', 'cdu']",[],1.230847115099824e+18,1230847115099824128,Guido__Herrmann,Guido Herrmann,5.0,15,https://twitter.com/Guido__Herrmann/status/1362792259469664261,[],[],0.0,,False,0.0,0.0,0.0,,@CDU,,,,,,,"[{'screen_name': 'BerndPfeiffer3', 'name': 'Bernd Pfeiffer', 'id': '1040553062174281729'}, {'screen_name': 'CDU', 'name': 'CDU Deutschlands', 'id': '20429858'}, {'screen_name': 'CDA_Bund', 'name': 'CDA', 'id': '493059204'}, {'screen_name': 'RadtkeMdEP', 'name': 'Dennis Radtke', 'id': '922398725183623168'}]",,,,,CDU,CDU_CSU
25,1408741290838310913,1408704223609491457,1624705071000.0,2021-06-26 11:57:51,0,@Zora_211212 @Patrick03046207 @Alice_Weidel Und auch ich wär voller Hass / gäb es Musik nur ohne Bass,de,[],[],1.3116554371761234e+18,1311655437176123394,SeferovicSafet,Safet Seferovic,6.0,11,https://twitter.com/SeferovicSafet/status/1408741290838310913,[],[],0.0,,False,1.0,1.0,0.0,,@Alice_Weidel,,,,,,,"[{'screen_name': 'Zora_211212', 'name': '❌ Zora *Klarname* (# 328- QFD)❌', 'id': '1024059414'}, {'screen_name': 'Alice_Weidel', 'name': 'Alice Weidel', 'id': '833398209053605888'}]",,,,,Alice_Weidel,AFD
26,1369647350222819346,1369617242875428864,1615384349000.0,2021-03-10 13:52:29,0,"@Zhujiko @cducsubt @rbrinkhaus Ich fand es niedlich, als @rbrinkhaus versuchte, @saschalobo vor dem Zuschauer als Provokateur zu diskreditieren. Halt ein weiteres #CDUVersagen, diesmal beim Anstand.  #NieMehrCDU #Kapitalextremismus",de,"['cduversagen', 'niemehrcdu', 'kapitalextremismus']",[],3386378853.0,3386378853,oXSiggiXo,Siggi,3.0,13,https://twitter.com/oXSiggiXo/status/1369647350222819346,[],[],0.0,,False,10.0,0.0,0.0,,@rbrinkhaus,,,,,,,"[{'screen_name': 'Zhujiko', 'name': '🏳️\u200d🌈 ¤just Zhu¤ 🏳️\u200d🌈', 'id': '1478132420'}, {'screen_name': 'cducsubt', 'name': 'CDU/CSU', 'id': '46085533'}, {'screen_name': 'rbrinkhaus', 'name': 'Ralph Brinkhaus', 'id': '38001527'}]",,,,,rbrinkhaus,CDU_CSU
27,1377679697140670464,1377536712923082758,1617299410000.0,2021-04-01 18:50:10,0,"@kruse_michael @RoninRebell @SusanneHennig @dieLinke Hebe, wenn Sie erlauben, auf ihren Account ab. Jäger sollte wissen, es gibt Fehlschüsse, u. der Ruf nach einem sozialistischen D gehört dazu. Hatten wir mit DDR, aber da machte auch nur SED Millionen. Richtig ansprechen, nicht gleich schießen. Mir würde sozial-gerechtes D reichen",de,[],[],1148032358.0,1148032358,rwschmidt1,r.w.schmidt,4.0,18,https://twitter.com/rwschmidt1/status/1377679697140670464,[],[],0.0,,False,2.0,0.0,0.0,,@SusanneHennig,,,,,,,"[{'screen_name': 'kruse_michael', 'name': 'Michael Kruse', 'id': '77554172'}, {'screen_name': 'RoninRebell', 'name': 'Ronin.Rebell', 'id': '1313119656044097538'}, {'screen_name': 'SusanneHennig', 'name': 'Susanne Hennig-Wellsow', 'id': '60619687'}, {'screen_name': 'dieLinke', 'name': 'DIE LINKE', 'id': '44101578'}]",,,,,SusanneHennig,LINKE
28,1449152380054933508,1449052563404374020,1634339826000.0,2021-10-16 00:17:06,0,@23rasm @VQuaschning @spdbt @Die_Gruenen @fdp Auf den Punkt gebracht.,de,[],[],8.167534937929196e+17,816753493792919552,WScholz59,Wolfgang Scholz,6.0,0,https://twitter.com/WScholz59/status/1449152380054933508,[],[],0.0,,False,1.0,1.0,0.0,,@fdp,,,,,,,"[{'screen_name': '23rasm', 'name': 'Rasm', 'id': '1244634524702724096'}, {'screen_name': 'VQuaschning', 'name': 'Volker Quaschning 👉@VQuaschning@mastodon.green', 'id': '725866657'}, {'screen_name': 'spdbt', 'name': 'SPD-Fraktion im Bundestag', 'id': '347792540'}, {'screen_name': 'Die_Gruenen', 'name': 'BÜNDNIS 90/DIE GRÜNEN', 'id': '14553288'}, {'screen_name': 'fdp', 'name': 'FDP', 'id': '39475170'}]",,,,,fdp,FDP
29,1405942827088027651,1405870103284092930,1624037865000.0,2021-06-18 18:37:45,0,@Lexlo8 @EinFragender @Karl_Lauterbach Ist mir furtz-egal.,de,[],[],20973611.0,20973611,marvindexter,Grinch,5.0,18,https://twitter.com/marvindexter/status/1405942827088027651,[],[],0.0,,False,0.0,0.0,0.0,,@Karl_Lauterbach,,,,,,,"[{'screen_name': 'Lexlo8', 'name': 'Lexlo', 'id': '1295087875181154310'}, {'screen_name': 'EinFragender', 'name': 'EinFragender 🇮🇱', 'id': '107402608'}, {'screen_name': 'Karl_Lauterbach', 'name': 'Prof. Karl Lauterbach', 'id': '3292982985'}]",,,,,Karl_Lauterbach,SPD
30,1387672365832810498,1387436444751302658,1619681848000.0,2021-04-29 08:37:28,0,"@spdde Super diese Probagander die schon 50Jahre alt sind, und bitte lassen sie sich mal was einfallen Sinnvolles.",de,[],[],1.3647993677738394e+18,1364799367773839362,KleinowDietmar,Dietmar Kleinow,4.0,8,https://twitter.com/KleinowDietmar/status/1387672365832810498,[],[],0.0,,False,0.0,0.0,0.0,,@spdde,,,,,,,"[{'screen_name': 'spdde', 'name': 'SPD Parteivorstand 🇪🇺', 'id': '26458162'}]",,,,,spdde,SPD
31,1399236790888828929,1399093909742133254,1622439022000.0,2021-05-31 06:30:22,0,"@sandra_weeser @CharlyCgn65 @c_lindner Ich weiß ja nicht, aber IST nicht schon wieder alles offen?",de,[],[],1.2463051822936556e+18,1246305182293655552,lmpu9,lämpu,1.0,6,https://twitter.com/lmpu9/status/1399236790888828929,[],[],0.0,,False,0.0,0.0,0.0,,@c_lindner,,,,,,,"[{'screen_name': 'sandra_weeser', 'name': 'Sandra Weeser', 'id': '858362895075340288'}, {'screen_name': 'CharlyCgn65', 'name': 'Karl Heupel 🌻 #TeamWissenschaft 🌻', 'id': '889598245'}, {'screen_name': 'c_lindner', 'name': 'Christian Lindner', 'id': '122104353'}]",,,,,c_lindner,FDP
32,1396450426233532418,1395632226491060224,1621774701000.0,2021-05-23 13:58:21,0,"@maxim_k @SilvaAtTwitta @tantepiep @beyond_ideology @TerliWetter @parents4future @georg_kofler @fdp @PIK_Klima @MazzucatoM ...nochmal, es geht darum, dass es jetzt schnell geht, weil alles verpennt wurde! Und wenn dann jetzt was ""verboten"" wird, was nur 0,01% zur Klimazerstörung beiträgt, aber relativ verzichtbar ist, dann macht man es, weil es schnell geht und auch ein kleiner Beitrag wichtig ist!",de,[],[],1.3862950491688673e+18,1386295049168867331,RalfJakob63,Ohweh,7.0,13,https://twitter.com/RalfJakob63/status/1396450426233532418,[],[],0.0,,False,0.0,1.0,0.0,,@fdp,,,,,,,"[{'screen_name': 'maxim_k', 'name': 'Maxim', 'id': '14619119'}, {'screen_name': 'SilvaAtTwitta', 'name': '✌ Silva Arnemann 🇪🇪 ♻', 'id': '182935238'}, {'screen_name': 'tantepiep', 'name': 'Tante Piep@mastodon.social', 'id': '376239141'}, {'screen_name': 'beyond_ideology', 'name': 'Maja Goepel', 'id': '215792952'}, {'screen_name': 'TerliWetter', 'name': 'Özden Terli', 'id': '102157523'}, {'screen_name': 'parents4future', 'name': '@parents4future@climatejustice.global', 'id': '1096766566279073792'}, {'screen_name': 'georg_kofler', 'name': 'Dr. Georg Kofler', 'id': '936231826913415169'}, {'screen_name': 'fdp', 'name': 'FDP', 'id': '39475170'}, {'screen_name': 'PIK_Klima', 'name': 'Potsdam-Institut', 'id': '583869504'}, {'screen_name': 'MazzucatoM', 'name': 'Mariana Mazzucato', 'id': '394060363'}]",,,,,fdp,FDP
33,1377213620019470336,1377213620019470336,1617188289000.0,2021-03-31 11:58:09,0,"Herr MP @ArminLaschet sie glauben, sie müssen sich nicht belehren lassen? Genau das ist allerdings die Kernkompetenz einer guten Führungskraft, sie hört zu, sie ist offen für Ratschläge, sie lernt dazu.  Ich bin entsetzt über ihren Auftritt bei Markus Lanz.",de,[],[],216384048.0,216384048,KellyForniaStar,KellyFornia,3.0,11,https://twitter.com/KellyForniaStar/status/1377213620019470336,[],[],0.0,,False,2.0,0.0,0.0,,@ArminLaschet,,,,,,,[],,,,,ArminLaschet,CDU_CSU
