,id,username,date,sentiment,tweet,link,source_account,source_party
13,1425039526565658624,Levomat1,2021-08-10 11:21:13,,@c_lindner Und was erreicht man mit einem Embargo? Das der kleine Mann in Belarus seinen Job verliert und man hofft dadurch das er dann auf die Straße geht? Also heißt es wir entziehen den Menschen die Lebensgrundlage und hoffe auf dem Umsturz? Embargos bringen nichts außer leid.,https://twitter.com/Levomat1/status/1425039526565658624,c_lindner,FDP
14,1447496797295976450,n_werth_,2021-10-11 10:38:24,,"@nureinleser10 @M_van_Laack @Matthias_Kamann @Joerg_Meuthen Will die AfD irgendwann mal regieren oder wozu ist sie da? Sie oder andere sagen doch, dass es eine schwarz-gelb-blaue Mehrheit gibt, wieso werden dann keine Angebote gemacht?  Wieso muss sich die CDU ausgerechnet an der AfD orientieren? Gibt doch auch FDP, Freie Wähler, CSU",https://twitter.com/n_werth_/status/1447496797295976450,Joerg_Meuthen,AFD
15,1345337052557156353,123JulianN321,2021-01-02 11:52:03,,@rRockxter @europeika @CDU Was hat denn die CDU mit dem Christentum zu tun? 🤔  https://t.co/ioFmt1Zny6,https://twitter.com/123JulianN321/status/1345337052557156353,CDU,CDU_CSU
16,1402269164614701060,GeneralGanja,2021-06-08 15:19:56,,"@DaniLudwigMdB Und die Heuchelei geht weiter. Macht doch das Kippen 30€ kosten oder verbietet Sie ganz, aber das macht ihr nicht gibt ja Steuergeld und Parteispenden. Aber komische Vergleiche mit Brokkoli aufstellen das kannste.",https://twitter.com/GeneralGanja/status/1402269164614701060,DaniLudwigMdB,CDU_CSU
17,1436050553218416640,TGewidder,2021-09-09 20:35:07,,"@sarfeld @ArminLaschet Solange es keine Distanzierung von #Maassen gibt, distanziert sich #Laschet|s auch nicht von den Inhalten der #AfD...  Die Distanzierung ist reines Konkurenzdenken...   #NazisRaus #LaschetRuecktritt #CDUrausausderRegierung",https://twitter.com/TGewidder/status/1436050553218416640,ArminLaschet,CDU_CSU
18,1454724701847228422,Stefs1973,2021-10-31 08:19:31,,@CMDRArchadder @chindogu_io @MathiasPriebe @Die_Gruenen @ABaerbock @fdp @c_lindner @spdde @OlafScholz Bedeutet?,https://twitter.com/Stefs1973/status/1454724701847228422,spdde,SPD
19,1412613683004461058,GerhardMall1,2021-07-07 04:25:21,,@Karl_Lauterbach Welche Mutation war das?,https://twitter.com/GerhardMall1/status/1412613683004461058,Karl_Lauterbach,SPD
20,1447576229176123392,WavetwiReinhard,2021-10-11 15:54:02,,"#Legalisierung von Hanf bedeutet eine neue Ehrlichkeit in der Drogenpolitik! @OlafScholz , @Larsklingbeil , @EskenSaskia , @KuehniKev , @c_lindner , @ABaerbock , @Wissing",https://twitter.com/WavetwiReinhard/status/1447576229176123392,OlafScholz,SPD
21,1458744294542618626,1worldvs1virus,2021-11-11 10:31:56,,"@derspiegel Scholz versagt irgendwie, @Karl_Lauterbach, tun Sie etwas.",https://twitter.com/1worldvs1virus/status/1458744294542618626,Karl_Lauterbach,SPD
22,1382766358790868994,CarlosKreidel,2021-04-15 19:42:45,,@Karl_Lauterbach Ach na endlich!! Da kann ich doch mal wieder etwas von ihnen retweeten. 🙂👍🙄,https://twitter.com/CarlosKreidel/status/1382766358790868994,Karl_Lauterbach,SPD
23,1442852713792950281,Ben3Dover,2021-09-28 15:04:28,,@conny_asf @realjonaswd @frautaufenbach @darlyn1108 @CDU Welche drei Gesetze denn zum Beispiel?,https://twitter.com/Ben3Dover/status/1442852713792950281,CDU,CDU_CSU
24,1362792259469664261,Guido__Herrmann,2021-02-19 15:52:48,,@BerndPfeiffer3 @CDU @CDA_Bund @RadtkeMdEP Die #CDA war und ist eine Partei in der Partei und hat so maßgeblich zur Sozialdemokratisierung der #CDU beigetragen.,https://twitter.com/Guido__Herrmann/status/1362792259469664261,CDU,CDU_CSU
25,1408741290838310913,SeferovicSafet,2021-06-26 11:57:51,,@Zora_211212 @Patrick03046207 @Alice_Weidel Und auch ich wär voller Hass / gäb es Musik nur ohne Bass,https://twitter.com/SeferovicSafet/status/1408741290838310913,Alice_Weidel,AFD
26,1369647350222819346,oXSiggiXo,2021-03-10 13:52:29,,"@Zhujiko @cducsubt @rbrinkhaus Ich fand es niedlich, als @rbrinkhaus versuchte, @saschalobo vor dem Zuschauer als Provokateur zu diskreditieren. Halt ein weiteres #CDUVersagen, diesmal beim Anstand.  #NieMehrCDU #Kapitalextremismus",https://twitter.com/oXSiggiXo/status/1369647350222819346,rbrinkhaus,CDU_CSU
27,1377679697140670464,rwschmidt1,2021-04-01 18:50:10,,"@kruse_michael @RoninRebell @SusanneHennig @dieLinke Hebe, wenn Sie erlauben, auf ihren Account ab. Jäger sollte wissen, es gibt Fehlschüsse, u. der Ruf nach einem sozialistischen D gehört dazu. Hatten wir mit DDR, aber da machte auch nur SED Millionen. Richtig ansprechen, nicht gleich schießen. Mir würde sozial-gerechtes D reichen",https://twitter.com/rwschmidt1/status/1377679697140670464,SusanneHennig,LINKE
28,1449152380054933508,WScholz59,2021-10-16 00:17:06,,@23rasm @VQuaschning @spdbt @Die_Gruenen @fdp Auf den Punkt gebracht.,https://twitter.com/WScholz59/status/1449152380054933508,fdp,FDP
29,1405942827088027651,marvindexter,2021-06-18 18:37:45,,@Lexlo8 @EinFragender @Karl_Lauterbach Ist mir furtz-egal.,https://twitter.com/marvindexter/status/1405942827088027651,Karl_Lauterbach,SPD
30,1387672365832810498,KleinowDietmar,2021-04-29 08:37:28,,"@spdde Super diese Probagander die schon 50Jahre alt sind, und bitte lassen sie sich mal was einfallen Sinnvolles.",https://twitter.com/KleinowDietmar/status/1387672365832810498,spdde,SPD
31,1399236790888828929,lmpu9,2021-05-31 06:30:22,,"@sandra_weeser @CharlyCgn65 @c_lindner Ich weiß ja nicht, aber IST nicht schon wieder alles offen?",https://twitter.com/lmpu9/status/1399236790888828929,c_lindner,FDP
32,1396450426233532418,RalfJakob63,2021-05-23 13:58:21,,"@maxim_k @SilvaAtTwitta @tantepiep @beyond_ideology @TerliWetter @parents4future @georg_kofler @fdp @PIK_Klima @MazzucatoM ...nochmal, es geht darum, dass es jetzt schnell geht, weil alles verpennt wurde! Und wenn dann jetzt was ""verboten"" wird, was nur 0,01% zur Klimazerstörung beiträgt, aber relativ verzichtbar ist, dann macht man es, weil es schnell geht und auch ein kleiner Beitrag wichtig ist!",https://twitter.com/RalfJakob63/status/1396450426233532418,fdp,FDP
33,1377213620019470336,KellyForniaStar,2021-03-31 11:58:09,,"Herr MP @ArminLaschet sie glauben, sie müssen sich nicht belehren lassen? Genau das ist allerdings die Kernkompetenz einer guten Führungskraft, sie hört zu, sie ist offen für Ratschläge, sie lernt dazu.  Ich bin entsetzt über ihren Auftritt bei Markus Lanz.",https://twitter.com/KellyForniaStar/status/1377213620019470336,ArminLaschet,CDU_CSU
34,1391489726050340864,falter112,2021-05-09 21:26:17,,@OpaPaulsEnkelin @AZeckenbiss Hallo @CDU @rbrinkhaus nur zum kotzen. Kein Wunder das #Nazis immer mehr die Oberhand gewinnen,https://twitter.com/falter112/status/1391489726050340864,rbrinkhaus,CDU_CSU
35,1357057925836132358,Willigender,2021-02-03 20:06:37,,@CDU @ArminLaschet @PaulZiemiak irgendeine Stellungnahme zum gebrochenen Versprechen?,https://twitter.com/Willigender/status/1357057925836132358,ArminLaschet,CDU_CSU
36,1417846062023385088,QHottso,2021-07-21 14:56:58,,"@DieterSteffmann @StBrandner Lucky @StBrandner : ""Der Mann der vor Gericht schneller verliert als sein Schatten""",https://twitter.com/QHottso/status/1417846062023385088,StBrandner,AFD
37,1421677792048173056,Klarkopf,2021-08-01 04:42:53,,"@progressfist @maulwurfBER @fff_hamburg @ArminLaschet ...nicht eingestehen müssen, dass sie Scheiße gelabert haben. Wozu das ganze? Was bringt es dem allgemein wissenschaftlichen Konses zu widersprechen? Geht es einfach nur darum irgendwelche Twitter Debatten zu führen oder ist der Gedanke, dass der Klimawandel existiert und...",https://twitter.com/Klarkopf/status/1421677792048173056,ArminLaschet,CDU_CSU
38,1382796439869358086,ZeislerAndreas,2021-04-15 21:42:17,,"@maybritillner @ZDF @OlafScholz @althusmann @c_lindner @claudia_kade @UniJena @Karl_Lauterbach Kaum waren die Schulen vor Ostern wieder auf gingen die Zahlen spätestens 14 Tage wieder hoch. Gibt es Statistiken, wieviel Eltern durch Schulkinder angesteckt wurde. Nun wird ja an den Schulen getestet und hoffentlich richtig.",https://twitter.com/ZeislerAndreas/status/1382796439869358086,Karl_Lauterbach,SPD
39,1446774138044129283,sonnen_paul,2021-10-09 10:46:48,,"@Karl_Lauterbach Vielen Dank für den sanften Druck, ein Freund ist dem Erlegen und ist jetzt halbseitig Gelähmt und das mit 47 Jahren.",https://twitter.com/sonnen_paul/status/1446774138044129283,Karl_Lauterbach,SPD
40,1353059849370652676,katharinalotter,2021-01-23 19:19:41,,@_kettboy @sextosempirikos @schnellenbachj @jensspahn So lange will aber dieses Mal keiner warten.,https://twitter.com/katharinalotter/status/1353059849370652676,jensspahn,CDU_CSU
41,1456577323105402888,bauer_gg,2021-11-05 11:01:10,,"@SErhabenheit @Alice_Weidel Genau, nur für Leute aus Nichtanrainerstaaten... Unter anderem auch, aber ich auch glaube, dass diese Kulturen aus dem Mittleren und Nahen Osten nur Probleme mitbringt. Wir holen die Kurdenfrage in unser Land, den Palästina Konflikt. So machen wir uns selber zum Nahen Osten...",https://twitter.com/bauer_gg/status/1456577323105402888,Alice_Weidel,AFD
42,1436262070337646600,thoughtfultom,2021-09-10 10:35:36,,"@Hosenmaus1 @Kachelmann @Karl_Lauterbach Sorry, aber ""lasst die Bäume stehen"" ist etwas zu kurz gegriffen. Pellets bspw. sind ein Neben-/Abfallprodukt bei der Herstellung von Bauholz und würden verrotten, wenn man sie nicht zum Heizen nutzen würde, insofern doch absolut sinnvoll. Wie heizen Sie denn? Öl, Gas oder Strom?",https://twitter.com/thoughtfultom/status/1436262070337646600,Karl_Lauterbach,SPD
43,1459567185911812103,BildungSicherHH,2021-11-13 17:01:49,,@GoeringEckardt @BrinkmannLab @ECMOKaragianni1 ja. bitte! kontaktbeschränkungen jetzt. schulen auf wechsel oder distanz! booster für alle.,https://twitter.com/BildungSicherHH/status/1459567185911812103,GoeringEckardt,GRUENE
44,1385865336227078144,VoVossinger,2021-04-24 08:56:58,,@josef_ferdinand @CDU @ArminLaschet @3nach9 Oder einfach weiter die primären Lobbygruppen unterstützen statt schnell und entschlossen zu handeln. Danke dafür 👍🏼,https://twitter.com/VoVossinger/status/1385865336227078144,ArminLaschet,CDU_CSU
45,1436734457931784197,Manjol,2021-09-11 17:52:42,,"Sehr geehrter Herr Laschet, sehr geehrter Herr Söder.  Schämen Sie sich! @ArminLaschet @Markus_Soeder @cducsubt @CSU @CDU",https://twitter.com/Manjol/status/1436734457931784197,Markus_Soeder,CDU_CSU
46,1465149850450808835,Carolin_de,2021-11-29 02:45:20,,"@wenig_worte @Markus_Soeder @MPKretschmer Und wer wendet das aktuell mögliche nicht an? Im Übrigen habe ich ein Parlament gewählt und keine MPK, die mir den Ausgang beschränken kann. Die MPK ist kein Organ und das ist auch gut so.",https://twitter.com/Carolin_de/status/1465149850450808835,Markus_Soeder,CDU_CSU
47,1369304292797120522,danielreitzig,2021-03-09 15:09:18,,"Hej @spdbt, @Linksfraktion und @Die_Gruenen: warum nicht als gemeinsames Projekt die Verrechnung aller Nebeneinkünfte mit den Diäten fordern?",https://twitter.com/danielreitzig/status/1369304292797120522,Die_Gruenen,GRUENE
48,1443650222404550656,tassmann,2021-09-30 19:53:29,,"@Beatrix_vStorch @KonstantinKuhle Jeder AFD Nazi meine sie wohl. Sehr glaubwürdig, nicht.",https://twitter.com/tassmann/status/1443650222404550656,Beatrix_vStorch,AFD
49,1436437348435234818,Hirnschluckauf,2021-09-10 22:12:06,,@AndyMarti1 @Karl_Lauterbach @CDCgov Sehe ich auch so. Seine Jünger wollen es aber noch nicht wahrhaben.,https://twitter.com/Hirnschluckauf/status/1436437348435234818,Karl_Lauterbach,SPD
50,1439569370217340932,commodus1,2021-09-19 13:37:38,,@cem_oezdemir @ABaerbock Dachte erst Sie meinen @Alice_Weidel .,https://twitter.com/commodus1/status/1439569370217340932,Alice_Weidel,AFD
51,1392770035584749568,MieruchMario,2021-05-13 10:13:47,,"@herthavulkan @technikhandel91 @KaiHWar @franke_media @spdde @CDU @CSU Indem ich ein leerstehndes Sanierungsobjekt kaufen wollte, in welchem dann Wohnungen auf neustem Stand entstünden. Nun erstmal nicht.",https://twitter.com/MieruchMario/status/1392770035584749568,CSU,CDU_CSU
52,1426189526482006016,ZwiebackMarc,2021-08-13 15:30:55,,"@Sondergesandter @1900HO @Karl_Lauterbach @jensspahn @Markus_Soeder @MpStephanWeil Spahn und Söder bestimmt nicht. Aber lieber vertraue ich Lauterbach anstatt dem Kinderdurchseucher Mertens. Darüber hinaus gibt es auch noch andere Quellen für gute Studien, wenn man auch mal über den deutschen Tellerrand schaut.",https://twitter.com/ZwiebackMarc/status/1426189526482006016,Karl_Lauterbach,SPD
53,1385877728306606081,Nutzernameneu,2021-04-24 09:46:13,,Wo war da die Hexenjagd? @ManuelaSchwesig @JoachimStamp @ArminLaschet @MpStephanWeil @tobiashans @TschenPe @AndreasBovensc1 @bodoramelow @Tim_Roehn @janfleischhauer @m_grill @anned_schneider @fdpbt @cducsubt @spdbt,https://twitter.com/Nutzernameneu/status/1385877728306606081,ArminLaschet,CDU_CSU
54,1435294771866710021,Ronny_F_,2021-09-07 18:31:54,,"@CDU @tj_tweets @InaSchlie Wenn man eure Tweets ließt, könnte man meinen ihr wart 16 Jahre in der Opposition.",https://twitter.com/Ronny_F_/status/1435294771866710021,tj_tweets,CDU_CSU
55,1436466503646421013,TCUTF,2021-09-11 00:07:57,,"@Rallllle @Martin_Leurs @Karl_Lauterbach Sie haben auch das Sprichwort ""it ain't over, till the fat lady sings"".  Ich glaube nicht, dass d Pandemie nur durch Impfung ohne sterile Immunität beendet werden kann, es sei denn man beschließt d Ende auf polit.  Weg. Warten wir ab, andere Länder sind mit Impfen schon weiter",https://twitter.com/TCUTF/status/1436466503646421013,Karl_Lauterbach,SPD
56,1393459116044132355,Uwe_offiziell,2021-05-15 07:51:57,,"@Beatrix_vStorch Können Sie auch normal reden, ohne zu diffamieren und zu beleidigen?  Sie und ihre Partei sind eine Schande für Deutschland!",https://twitter.com/Uwe_offiziell/status/1393459116044132355,Beatrix_vStorch,AFD
57,1373752135331033090,LTeppich,2021-03-21 21:43:26,,@Karl_Lauterbach Meine Rückendeckung haben Sie! Machen Sie bitte weiter.,https://twitter.com/LTeppich/status/1373752135331033090,Karl_Lauterbach,SPD
58,1436397401720373250,blondieminime,2021-09-10 19:33:22,,@Jim_na_Jim @toniturtle1963 @Karl_Lauterbach Die Maske trägt sich sehr gut. Aber die getackerten Bänder sind nicht optimal. Wenn man sie nicht vorsichtig auf-  oder absetzt dann lösen sie sich.,https://twitter.com/blondieminime/status/1436397401720373250,Karl_Lauterbach,SPD
59,1348621187060912132,Ariel74707145,2021-01-11 13:22:01,,Bitte fangen Sie mit dem Visumsprozess an.  #EducationIsNotTourism #DirectMasterStudy #NecessityToBePresentInGermanyForExams @Germanyiniran @heikomaas @germanyDiplo @auswaertigesAmt @DAAD_Germany @derspiegel @dw_persian  https://t.co/mRXg5stiEj,https://twitter.com/Ariel74707145/status/1348621187060912132,HeikoMaas,SPD
60,1467146967692283914,nucans,2021-12-04 15:01:10,,"@HeikoMaas @OlafScholz @spdde Die SPD war in den letzten Jahren ja auch nicht and der Regierung beteiligt und hat so erstmalig die Chance dazu. Hört auf zu labern und macht. Warum gibts noch keine Steuer auf Rohöl Produkte, Warum ist der CO2 Preis noch nicht höher ?",https://twitter.com/nucans/status/1467146967692283914,OlafScholz,SPD
61,1347872722962014209,sdiohle,2021-01-09 11:47:54,,"@Karl_Lauterbach @AfD Das ist ein Schlag ins Gesicht aller Ärzte und Krankenschwestern, die jeden Tag damit kämpfen.",https://twitter.com/sdiohle/status/1347872722962014209,AfD,AFD
62,1425341079730233346,Patrick17011,2021-08-11 07:19:29,,"@paramotor_lutz @Luisamneubauer @ArminLaschet @OlafScholz Wäre ja auch dumm gewesen bei Atom zu bleiben. Das hätte uns nämlich rein vom Gefühl her noch mehr Zeit verschafft, nicht auf die erneuerbaren Energien umzusteigen. Verzögerung ist übrigens die beste Form der Sabotage. Also alles gut so.",https://twitter.com/Patrick17011/status/1425341079730233346,OlafScholz,SPD
63,1442157176017940487,Fred_Groeger,2021-09-26 17:00:39,,"@dreadhead_pi @Die_Gruenen @cem_oezdemir Das ist schon mal Quatsch:  Der Betrieb von Kernkraftwerken ist NICHT CO2-frei.  Gerade beim Uranabbau und dessen Transport, dem Transport von Atommüll und dessen Lagerung, entsteht doch einiges an CO2 in der Prozesskette.  https://t.co/oO5AHay426",https://twitter.com/Fred_Groeger/status/1442157176017940487,cem_oezdemir,GRUENE
64,1407955939467173890,holgerkopp,2021-06-24 07:57:09,,3nach9: @SWagenknecht  über neue linke Politik.  Das Problem: die Politikvorstellung von Frau Wagenknecht ist nicht die Politik der @dieLinke. Der Linken geht es derzeit wie der Rechten in D. Beide Seiten sind derzeit für Demokraten kaum wählbar.   https://t.co/l9mjt2UWyy,https://twitter.com/holgerkopp/status/1407955939467173890,dieLinke,LINKE
65,1371777711513989129,f_brinkmann,2021-03-16 10:57:47,,"@DienstNavom @jensspahn keine Zeit für sowas, sicher wieder wichtige Termine mit Parteispendern...",https://twitter.com/f_brinkmann/status/1371777711513989129,jensspahn,CDU_CSU
66,1408003468279914498,IAmNoLonger1,2021-06-24 11:06:00,,@DaniLudwigMdB Hehehe berauschen... 😉🤫 #DanielaLudweed  https://t.co/rkjhdkKjPB,https://twitter.com/IAmNoLonger1/status/1408003468279914498,DaniLudwigMdB,CDU_CSU
67,1376581500104228865,Poolshark1910,2021-03-29 18:06:19,,@Karl_Lauterbach Warum solche Angst vor Aussetzung der nichtsystemrelevanten Lohnarbeit? Das Geld für Lohnfortzahlung wäre doch ohne Zweifel vorhanden.,https://twitter.com/Poolshark1910/status/1376581500104228865,Karl_Lauterbach,SPD
68,1442040463595352065,kornflaker,2021-09-26 09:16:52,,"@Volksverpetzer @ABaerbock @OlafScholz @ArminLaschet @Hagen Ich habe nur die Angst, wieder mal, das man mit Kompetenz als Kanzlerkandidat bei zu vielen Wählern nicht glänzt. Die größte Wahlbeteiligung liegt bei den 60+ Bürgern, die sollen eine Frau die halb so alt ist an die Spitze wählen, nur weil sie den Job kann!?🤯",https://twitter.com/kornflaker/status/1442040463595352065,OlafScholz,SPD
69,1421571900405391360,malcolm_sagt,2021-07-31 21:42:07,,"@hallofraukaiser @KartesMdB @cducsubt Im Ernst: Wie kommen die Leute darauf, dass es Nazis, Faschisten, Sexisten und Rassisten in der AfD gibt? Kann ich mir überhaupt nicht erklären.   https://t.co/gZKFHgvhMM",https://twitter.com/malcolm_sagt/status/1421571900405391360,cducsubt,CDU_CSU
70,1471056747582439429,larsik78,2021-12-15 09:57:14,,... @rbrinkhaus jetzt also bei der @CSU,https://twitter.com/larsik78/status/1471056747582439429,rbrinkhaus,CDU_CSU
71,1355510193472364544,er_folk,2021-01-30 13:36:28,,"@cem_oezdemir @CSU @fdp Was ist das Problem mit Technologieoffenheit? Soll doch das E-Auto gewinnen. Solange es nicht nur gewinnt, weil wir es hochsubventionieren.",https://twitter.com/er_folk/status/1355510193472364544,fdp,FDP
72,1464214891754135557,Indi0112,2021-11-26 12:50:08,,"@webaddicted @metaxa1977 @robinalexander_ @lamnitzer @Karl_Lauterbach @OlafScholz Sie schrieben oben vom permanenten Lockdown der nicht sein muß und wir mit Opfer leben müßen. Kein Lockdown kein Schüler zu Hause.  Kinder können das besser verpacken als Eltern,  die sind das Problem.   Ich hoffe, daß die sich um gute Ausrüstung für die Kinder gekümmert  haben.",https://twitter.com/Indi0112/status/1464214891754135557,Karl_Lauterbach,SPD
73,1432289266420359171,WenkMoritz,2021-08-30 11:29:06,,@CDU Habt ihr auch Inhalte? Oder jetzt nur noch Gegnerbashing?,https://twitter.com/WenkMoritz/status/1432289266420359171,CDU,CDU_CSU
74,1436967411366903808,Olire4,2021-09-12 09:18:23,,"@DrEdgarLorenz1 @ChristophMontag @jensspahn @MikeMohring Und was das Gendern betrifft: sagen Sie, wenn Sie über Steffi Graf reden, auch ""der Tennisspieler Steffi Graf?"" Ihr Beispiel hat mit Gendern nichts zu tun und komischerweise sprechen die Gegner des Genderns dieses Thema an jeder unpassenden Stelle öfter an, als die Befürworter.",https://twitter.com/Olire4/status/1436967411366903808,jensspahn,CDU_CSU
75,1428708760755785746,PaulZiemiak,2021-08-20 14:21:27,,"Modernisierungsjahrzehnt anpacken! In den ersten 100 Tagen will @ArminLaschet ein ""Planungsbeschleunigungs-Paket“ vorlegen. Wir müssen schneller umsetzen, um wettbewerbsfähig zu bleiben. ⁦@faznet⁩   https://t.co/AnaaxkkOPw",https://twitter.com/PaulZiemiak/status/1428708760755785746,ArminLaschet,CDU_CSU
76,1460034013914144769,jansweber,2021-11-14 23:56:49,,@avbelow @MarcoBuschmann @spdbt @GrueneBundestag @fdpbt Hausarrest für alle Ungeimpften. Ungeimpfte dürfen das Haus nur noch für Impftermine verlassen. Dann schaffen wir es.,https://twitter.com/jansweber/status/1460034013914144769,fdpbt,FDP
77,1437906569648349193,Kekule9,2021-09-14 23:30:15,,"@Holkre @PaulGrosser2001 @_FriedrichMerz Finden Sie es nicht auch seltsam, dass uns den Atomausstieg niemand nachmacht? Wo es nach ihnen doch so offensichtlich ist, dass Kernenergie ein Fehler ist?",https://twitter.com/Kekule9/status/1437906569648349193,_FriedrichMerz,CDU_CSU
78,1363544944275783683,ChristianKohl12,2021-02-21 17:43:42,,"@R_Feuerbach @StBrandner Es wurde und wird bei der illegalen Migration gefakt, beim Klima, bei der Energiewende, bei der Bankenrettung, ..... . Der Regierung und den MSM wird nichts mehr geglaubt.",https://twitter.com/ChristianKohl12/status/1363544944275783683,StBrandner,AFD
79,1411630224903651334,Brummelbr1,2021-07-04 11:17:27,,"@Jacquel01195422 @ArminLaschet ....aber es geht um 20.000 Arbeitsplätze im Kohleabbau! Die können wir nicht einfach für 800.000 Arbeitsplätze im Sektor ""Erneuerbare Energien"" aufs Spiel setzen!",https://twitter.com/Brummelbr1/status/1411630224903651334,ArminLaschet,CDU_CSU
80,1436160526091014148,Simonsaith,2021-09-10 03:52:06,,"@Karl_Lauterbach @Die_Gruenen Es gibt keine 'kleine Unehrlichkeit', Herr #Lauterbach. Auch wenn es im politischen Sprachgebrauch gern verwässert dargestellt wird, handelt es sich dennoch um eine Lüge, die ich von den #Gruenen so nicht erwartet hätte.",https://twitter.com/Simonsaith/status/1436160526091014148,Karl_Lauterbach,SPD
81,1454699151955005445,KlassmannAngela,2021-10-31 06:37:59,,@JoWadephul @SH_CDU @CDU @gadechens @TobiasvdHeide @WieVieleFrauen Zähle 13 Männer 1 Frau. Die #CDU und ihre Zukunft als sogenannte Volkspartei!?,https://twitter.com/KlassmannAngela/status/1454699151955005445,CDU,CDU_CSU
82,1345856584589709314,everytimecarly,2021-01-03 22:16:29,,@grandedomi @povdaydreamin @buteragoal @ArminLaschet oh😳 doch nicht gut gemacht @BibisBeauty,https://twitter.com/everytimecarly/status/1345856584589709314,ArminLaschet,CDU_CSU
